Conversation_ID,Customer_Issue,Tech_Response,Resolution_Time,Issue_Category,Issue_Status
conv,forgot password,contact administrator password reset,minutes,account,escalated
conv,software installation failure,reinstall software,minutes,software,pending
conv,printer responding,reinstall printer drivers,minutes,hardware,resolved followup
conv,forgot password,reset password using link provided,minutes,account,pending
conv,cannot print document,check printer connections,minutes,hardware,resolved
conv,printer responding,restart printer computer,minutes,hardware,escalated
conv,blue screen error,restart computer,minutes,hardware,escalated
conv,cannot connect wifi,check network settings reconnect,minutes,network,escalated
conv,slow system performance,run antivirus scan remove threats,minutes,software,resolved followup
conv,forgot password,reset password using link provided,minutes,account,escalated
conv,software installation failure,reinstall software,minutes,software,pending
conv,software installation failure,follow software installation guide,minutes,software,resolved
conv,unable access email,run system diagnostic tool,minutes,account,pending
conv,unable access email,verify email settings,minutes,software,escalated
conv,printer responding,check printer connections,minutes,hardware,escalated
conv,cannot print document,check printer connections,minutes,hardware,resolved followup
conv,cannot print document,check printer connections,minutes,hardware,pending
conv,cannot connect wifi,restart router,minutes,network,pending
conv,blue screen error,update system drivers,minutes,software,resolved followup
conv,cannot connect wifi,clear cache remove unnecessary programs,minutes,network,escalated
conv,printer responding,restart printer computer,minutes,hardware,escalated
conv,printer responding,check printer connections,minutes,hardware,escalated
conv,forgot password,contact administrator password reset,minutes,account,escalated
conv,application crash,check system compatibility,minutes,software,escalated
conv,application crash,update application,minutes,software,escalated
conv,slow system performance,run antivirus scan remove threats,minutes,performance,escalated
conv,cannot print document,reinstall printer drivers,minutes,hardware,pending
conv,slow system performance,clear cache remove unnecessary programs,minutes,performance,resolved
conv,cannot connect wifi,restart router,minutes,network,resolved followup
conv,cannot connect wifi,check network settings reconnect,minutes,network,resolved followup
conv,software installation failure,verify system requirements,minutes,software,resolved
conv,slow system performance,restart computer,minutes,software,pending
conv,cannot connect wifi,restart router,minutes,network,escalated
conv,cannot print document,check printer connections,minutes,hardware,escalated
conv,printer responding,check printer connections,minutes,hardware,escalated
conv,slow system performance,run antivirus scan remove threats,minutes,software,escalated
conv,unable access email,follow software installation guide,minutes,account,escalated
conv,software installation failure,follow software installation guide,minutes,performance,resolved followup
conv,printer responding,reinstall printer drivers,minutes,hardware,pending
